0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,5,0,90,90,0,0,1000,90,175
2,5,2,90,90,0,0,1000,90,175
0,5,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
108,0,108,90,90,0,0,1000,90,175
0,177,108,90,90,0,0,1000,90,175
0,177,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
181,0,181,90,90,0,0,1000,90,175
0,290,0,90,90,0,0,1000,90,175
225,290,225,90,90,0,0,1000,90,175
225,290,225,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
215,274,215,90,90,0,0,1000,90,175
0,274,0,90,90,0,0,1000,90,175
0,274,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
161,0,161,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,165,0,90,90,0,0,1000,90,175
0,165,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
52,0,52,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,58,0,90,90,0,0,1000,90,175
0,58,0,90,90,0,0,1000,90,175
0,58,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
19,0,19,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
0,0,0,90,90,0,0,1000,90,175
